id,business_category,product_name,product_number,product_type,product_trigram,prerequisite,available_pricing,default_support_level,ext_enterprise_user,remote_access,licensing_structure,withdrawn_after,portfolio_type,portfolio_product,included_product_numbers,included_item_names,ds_offerings
2899,V5,DELMIA - Kuka Robot Library & OLP,5CP-KRU,Shareable,KRU,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2132,V5,CATIA - CORE & CAVITY DESIGN 2 Product,5CP-CCV,Shareable,CCV,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2388,V5,CATIA - EXTENDED STEP INTERFACE 2 Product,5CP-SXT,Shareable,SXT,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2644,V5,DELMIA Automation - CLM Device Logic Design 2 Product,5AP-DLD,Add-On,DLD,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2900,V5,DELMIA - Motoman Robot Library & OLP,5AP-MRU,Add-On,MRU,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2133,V5,Highway for CATIA and CADDS CCWAY,5CP-CCW,Shareable,CCW,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2389,V5,CATIA - TOLERANCE ANALYSIS OF DEFORMABLE ASSEMBLY 3 Configuration,5CC-TA3,Configuration,TA3,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2645,V5,KINEO - Digital Path Analyser,5CP-DPA-C,Shareable,DPA-C,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2901,V5,DELMIA - Motoman Robot Library & OLP,5CP-MRU,Shareable,MRU,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2134,V5,CATIA - Instant Collaborative Design 1 Product,5CP-CD1,Shareable,CD1,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2390,V5,CATIA - TOLERANCE ANALYSIS OF DEFORMABLE ASSEMBLY 3 Product,5AP-TAA,Add-On,TAA,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2646,V5,KINEO - Digital Path Analyser,5MP-DPA-N,Single Add-On,DPA-N,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Machine Based,,,,,,Licensed Program
2902,V5,DELMIA - Nachi Robot Library & OLP,5CP-NRU,Shareable,NRU,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2135,V5,CATIA - Instant Collaborative Design 1 Product,5AP-CD1,Add-On,CD1,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2391,V5,CATIA - STAMPING DIE FACE DESIGN 2 Product,5AP-TDF,Add-On,TDF,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2647,V5,KINEO - Path Planner Advanced,5CP-DPPA-C,Shareable,DPPA-C,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2903,V5,DELMIA - Nachi Robot Library & OLP,5AP-NRU,Add-On,NRU,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2136,V5,CATIA - COMPOSITE DESIGN 3 Configuration,5CC-CD3,Configuration,CD3,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2392,V5,CATIA - STAMPING DIE FACE DESIGN 2 Product,5CP-TDF,Shareable,TDF,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2648,V5,KINEO - Path Planner Advanced,5MP-DPPA-N,Single Add-On,DPPA-N,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Machine Based,,,,,,Licensed Program
2904,V5,DELMIA - Panasonic Robot Library & OLP,5AP-PRU,Add-On,PRU,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2137,V5,CATIA - CADAM DRAFTING CADEX V5 Product,5CP-CDX,Shareable,CDX,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2393,V5,CATIA - TOOLING DESIGN 1 Product,5CP-TG1,Shareable,TG1,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2649,V5,KINEO - DPP Path Planner,5CP-DPPR-C,Shareable,DPPR-C,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2905,V5,DELMIA - Panasonic Robot Library & OLP,5CP-PRU,Shareable,PRU,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2138,V5,CATIA COMPOSITES FIBER MODELER 2 Product,5AP-CFM,Add-On,CFM,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2394,V5,CATIA - TOOLING DESIGN 1 Product,5AP-TG1,Add-On,TG1,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2650,V5,KINEO - DPP Path Planner,5MP-DPPR-N,Single Add-On,DPPR-N,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Machine Based,,,,,,Licensed Program
2906,V5,DELMIA - Robot Simulation Configuration,5CC-RSU,Configuration,RSU,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2139,V5,CATIA COMPOSITES FIBER MODELER 2 Product,5CP-CFM,Shareable,CFM,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2395,V5,CATIA - STL RAPID PROTOTYPING 1 Product,5AP-TL1,Add-On,TL1,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2651,V5,DELMIA - DPM Structure 2 Configuration,5CC-DS2,Configuration,DS2,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2907,V5,DELMIA Automation - Smart Device Builder,5CB-SDBB,Package,SDBB,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2140,V5,CATIA - CAST & FORGED PART OPTIMIZER 2 Product,5AP-CFO,Add-On,CFO,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2396,V5,CATIA - TUBING DESIGN 2 Product,5AP-TUB,Add-On,TUB,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2652,V5,DELMIA - DPM Structure Lofting 2 Product,5AP-DST,Add-On,DST,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2908,V5,DELMIA - Spot Welding Programmer Bundle,5CB-SWPB,Package,SWPB,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2141,V5,CATIA - CAST & FORGED PART OPTIMIZER 2 Product,5CP-CFO,Shareable,CFO,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2397,V5,CATIA - TUBING DESIGN 2 Product,5CP-TUB,Shareable,TUB,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2653,V5,DELMIA - Envision Assembly 2 Configuration,5CC-EA2,Configuration,EA2,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2909,V5,DELMIA - Spot Welding Programmer,5CP-SWU,Shareable,SWU,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2142,V5,CATIA COMPOSITES LASER PROJECTION 2 Product,5AP-CLA,Add-On,CLA,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2398,V5,CATIA - TUBING DIAGRAMS 2 Product,5AP-TUD,Add-On,TUD,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2654,V5,Discover Offering - V5 All,5CB-EDU-1,Package,EDU-1,Information not available,YLC,Secure,N,N,Concurrent,,,,,,Licensed Program
2910,V5,DELMIA - Spot Welding Programmer,5AP-SWU,Add-On,SWU,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
3166,V5,SIMULIA - NONLINEAR STRUCTURAL ANALYSIS Product,5AP-ANL,Add-On,ANL,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Add-On,,,,,,Licensed Program
2143,V5,CATIA COMPOSITES LASER PROJECTION 2 Product,5CP-CLA,Shareable,CLA,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
2399,V5,CATIA - TUBING DIAGRAMS 2 Product,5CP-TUD,Shareable,TUD,Information not available,PLC/YLC/TBL2/TBL3,Secure,N,N,Concurrent,,,,,,Licensed Program
